WDIR,WSPD,GST,WVHT,dts
80,2.91576,4.082064,,2023-06-07 13:20:00
100,0.97192,1.94384,,2023-06-07 13:10:00
80,4.082064,6.9978240000000005,,2023-06-07 13:00:00
80,6.025904000000001,7.9697439999999995,,2023-06-07 12:50:00
70,6.9978240000000005,8.941664,,2023-06-07 12:40:00
80,6.9978240000000005,8.941664,,2023-06-07 12:30:00
80,6.9978240000000005,8.941664,,2023-06-07 12:20:00
80,4.082064,6.9978240000000005,,2023-06-07 12:10:00
70,5.053984,6.9978240000000005,,2023-06-07 12:00:00
90,6.025904000000001,8.941664,,2023-06-07 11:50:00
90,6.9978240000000005,8.941664,,2023-06-07 11:40:00
80,7.9697439999999995,11.079888,,2023-06-07 11:30:00
80,6.025904000000001,8.941664,,2023-06-07 11:20:00
80,4.082064,5.053984,,2023-06-07 11:10:00
80,4.082064,6.025904000000001,,2023-06-07 11:00:00
70,5.053984,7.9697439999999995,,2023-06-07 10:50:00
70,2.91576,4.082064,,2023-06-07 10:40:00
70,4.082064,5.053984,,2023-06-07 10:30:00
60,2.91576,5.053984,,2023-06-07 10:20:00
60,4.082064,5.053984,,2023-06-07 10:10:00
80,5.053984,6.9978240000000005,,2023-06-07 10:00:00
90,6.9978240000000005,8.941664,,2023-06-07 09:50:00
